type,orderID,address,city_province_zip,effective_date,municipality_district,structure_type,year_built,gla,num_beds,num_baths,condition,sale_price,sale_date,distance_to_subject,distance_km,num_baths_numeric
property,4764028,Unit 705 - 40 NEPEAN Street,"Ottawa, Ontario, K2P 0X5",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,410000.0,,,,0.0
property,4764028,Unit 906 - 179 Metcalfe Street,"Ottawa, Ontario, K2P 0W1",,,"Condo Apartment, 1 Storey/Apt",,850.0,1.0,0:0,,525000.0,,,,0.0
property,4764028,5 Gilmour Street,"Ottawa, Ontario, K2P 0N1",,,"Freehold Townhouse, 3-Storey",,1965.0,3.0,0:0,,875000.0,,,,0.0
property,4764028,Unit 805 - 71 Somerset Street W,"Ottawa, Ontario, K2P 2G2",,,"Condo Apartment, Apartment",,1300.0,2.0,0:0,,650000.0,,,,0.0
property,4764028,Unit 601 - 40 NEPEAN Street,"Ottawa, Ontario, K2P 0X5",,,"Condo Apartment, Apartment",,850.0,1.0,0:0,,397000.0,,,,0.0
property,4764028,Unit 419 - 7 MARQUETTE Avenue,"Ottawa, Ontario, K1L 8A7",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,420000.0,,,,0.0
property,4764028,Unit 602 - 260 Besserer Street,"Ottawa, Ontario, K1N 1J3",,,"Condo Apartment, Apartment",,1300.0,2.0,0:0,,520000.0,,,,0.0
property,4764028,Unit 303 - 179 George Street,"Ottawa, Ontario, K1N 1J8",,,"Condo Apartment, Apartment",,750.0,1.0,0:0,,340000.0,,,,0.0
property,4764028,Unit 301 - 174 Stanley Avenue,"Ottawa, Ontario, K1M 1P1",,,"Condo Apartment, Apartment",,950.0,2.0,0:0,,599900.0,,,,0.0
property,4764028,Unit 801 - 242 Rideau Street,"Ottawa, Ontario, K1N 0B7",,,"Condo Apartment, Apartment",,1300.0,2.0,0:0,,540000.0,,,,0.0
property,4764028,Unit 1609 - 200 RIDEAU St,"Ottawa, Ontario, K1N 5Y1",,,Condo Apt,,550.0,1.0,1:0,,322000.0,,,,1.0
property,4764028,Unit 1609 - 200 RIDEAU Street,"Ottawa, Ontario, K1N 5Y1",,,"Condo Apartment, 1 Storey/Apt",,550.0,1.0,0:0,,322000.0,,,,0.0
property,4764028,93 Ivy Cres,"Ottawa, Ontario, K1M 1Y1",,,Detached,75.0,3250.0,4.0,3:0,,1355000.0,,,,3.0
property,4764028,Unit 304 - 158C Mcarthur Ave,"Ottawa, Ontario, K1L 8E7",,,Condo Apt,,750.0,2.0,1:0,,284000.0,,,,1.0
property,4764028,Unit 304 - 158C Mcarthur Avenue,"Ottawa, Ontario, K1L 8E7",,,"Condo Apartment, Apartment",,750.0,2.0,0:0,,284000.0,,,,0.0
property,4764028,93 Ivy Crescent,"Ottawa, Ontario, K1M 1Y1",,,"Detached, 2-Storey",,3250.0,4.0,0:0,,1355000.0,,,,0.0
property,4764028,Unit 405 - 201 Laurier Ave E,"Ottawa, Ontario, K1N 6P1",,,Condo Apt,40.0,1100.0,2.0,2:0,,430000.0,,,,2.0
property,4764028,Unit 405 - 201 Laurier Avenue E,"Ottawa, Ontario, K1N 6P1",,,"Condo Apartment, Apartment",,1100.0,2.0,0:0,,430000.0,,,,0.0
property,4764028,Unit 2105 - 179 George Street,"Ottawa, Ontario, K1N 1J8",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,282000.0,,,,0.0
property,4764028,Unit 1007 - 134 York St,"Ottawa, Ontario, K1N 1K8",,,,,650.0,1.0,1:0,,350100.0,,,,1.0
property,4764028,Unit 1007 - 134 York Street,"Ottawa, Ontario, K1N 1K8",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,350100.0,,,,0.0
property,4764028,Unit 506 - 179 GEORGE Street,"Ottawa, Ontario, K1N 1J8",,,"Condo Apartment, Apartment",,950.0,2.0,0:0,,435500.0,,,,0.0
property,4764028,328 Stewart Street,"Ottawa, Ontario, K1N 6K6",,,"Detached, 3-Storey",,2750.0,7.0,0:0,,1110000.0,,,,0.0
property,4764028,Unit 2009 - 179 METCALFE Street,"Ottawa, Ontario, K2P 0W1",,,"Condo Apartment, Apartment",,950.0,2.0,0:0,,600000.0,,,,0.0
property,4764028,Unit 805 - 158B MCARTHUR Avenue S,"Ottawa, Ontario, K1L 8C9",,,"Condo Apartment, Apartment",,950.0,2.0,0:0,,270000.0,,,,0.0
property,4764028,Unit 304 - 179 METCALFE Street,"Ottawa, Ontario, K2P 0W1",,,"Condo Apartment, Apartment",,850.0,1.0,0:0,,460000.0,,,,0.0
property,4764028,Unit PH6 - 158A Mcarthur Avenue,"Ottawa, Ontario, K1L 8C9",,,"Condo Apartment, Apartment",,750.0,2.0,0:0,,316000.0,,,,0.0
property,4764028,Unit 905 - 179 Metcalfe Street,"Ottawa, Ontario, K2P 0W1",,,"Condo Apartment, Apartment",,550.0,1.0,0:0,,355000.0,,,,0.0
property,4764028,1594 Washington Street,"Rideau, Ontario, ",,,"Detached, 2-Storey",,,4.0,0:0,,706500.0,,,,0.0
property,4764028,Unit 701 - 70 Landry Street,"Ottawa, Ontario, K1L 0A8",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,390000.0,,,,0.0
property,4764028,Unit 408 - 200 Rideau Street,"Ottawa, Ontario, K1N 5Y1",,,"Condo Apartment, 1 Storey/Apt",,950.0,2.0,0:0,,480000.0,,,,0.0
property,4764028,Unit 1809 - 158C McArthur Avenue,"Ottawa, Ontario, K1L 8E7",,,"Condo Apartment, Apartment",,950.0,2.0,0:0,,290000.0,,,,0.0
property,4764028,Unit 503 - 383 Cumberland Street,"Ottawa, Ontario, K1N 1J7",,,"Condo Apartment, Apartment",,950.0,2.0,0:0,,427000.0,,,,0.0
property,4764028,Unit 201 - 939 North River Road,"Ottawa, Ontario, K1K 4M9",,,"Condo Apartment, Apartment",,1100.0,3.0,0:0,,505000.0,,,,0.0
property,4764028,Unit 111 - 950 Marguerite Avenue,"Ottawa, Ontario, K1K 1L1",,,"Condo Apartment, 1 Storey/Apt",,750.0,1.0,0:0,,437500.0,,,,0.0
property,4764028,Unit C - 31 Springfield Road,"Ottawa, Ontario, K1M 1C8",,,"Condo Townhouse, 3-Storey",,1100.0,2.0,0:0,,755000.0,,,,0.0
property,4764028,Unit 501 - 134 York Street,"Ottawa, Ontario, K1N 1K8",,,"Condo Apartment, Apartment",,850.0,2.0,0:0,,445000.0,,,,0.0
property,4764028,91 Vachon Avenue,"Ottawa, Ontario, K1L 5S7",,,"Detached, 1 1/2 Storey",,900.0,3.0,0:0,,767000.0,,,,0.0
property,4764028,Unit 311 - 950 Marguerite Avenue,"Ottawa, Ontario, K1K 1L1",,,"Condo Apartment, Apartment",,1100.0,2.0,0:0,,540000.0,,,,0.0
property,4764028,Unit 501 - 234 RIDEAU Street,"Ottawa, Ontario, K1N 0A9",,,"Condo Apartment, Apartment",,1100.0,2.0,0:0,,495000.0,,,,0.0
property,4764028,Unit 902 - 101 Queen Street,"Ottawa, Ontario, K1P 0B7",,,"Condo Apartment, 1 Storey/Apt",,250.0,1.0,0:0,,325000.0,,,,0.0
property,4764028,Unit 2804 - 242 Rideau Street,"Ottawa, Ontario, K1N 0B7",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,360000.0,,,,0.0
property,4764028,73 Lavergne Street,"Ottawa, Ontario, K1L 5E9",,,"Duplex, 2-Storey",,1750.0,5.0,0:0,,795000.0,,,,0.0
property,4764028,Unit 1205 - 200 Besserer Street,"Ottawa, Ontario, K1N 0A7",,,"Condo Apartment, Apartment",,950.0,2.0,0:0,,452500.0,,,,0.0
property,4764028,Unit 2005 - 200 RIDEAU Street,"Ottawa, Ontario, K1N 5Y1",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,389000.0,,,,0.0
property,4764028,Unit 4 - 12 Clarence Street,"Ottawa, Ontario, K1N 5P3",,,"Condo Apartment, 1 Storey/Apt",,1100.0,1.0,0:0,,490000.0,,,,0.0
property,4764028,Unit 1011 - 238 BESSERER Street,"Ottawa, Ontario, K1N 6B1",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,365000.0,,,,0.0
property,4764028,Unit 905 - 101 QUEEN Street,"Ottawa, Ontario, K1P 0B7",,,"Condo Apartment, Apartment",,550.0,1.0,0:0,,538000.0,,,,0.0
property,4764028,29 Commanda Way,"Ottawa, Ontario, K1M 1G1",,,"Semi-Detached, 2-Storey",,,3.0,0:0,,829000.0,,,,0.0
property,4764028,Unit 802 - 40 NEPEAN Street,"Ottawa, Ontario, K2P 0X5",,,"Condo Apartment, Apartment",,750.0,2.0,0:0,,490000.0,,,,0.0
property,4764028,86 KING EDWARD Avenue,"Ottawa, Ontario, K1N 7K7",,,"Detached, 2-Storey",,1300.0,2.0,0:0,,662000.0,,,,0.0
property,4764028,115 Goulburn Avenue,"Ottawa, Ontario, K1N 8C9",,,"Freehold Townhouse, 3-Storey",,1750.0,6.0,0:0,,835000.0,,,,0.0
property,4764028,Unit 907 - 242 RIDEAU Street,"Ottawa, Ontario, K1N 0B7",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,325000.0,,,,0.0
property,4764028,Unit 1707 - 179 METCALFE Street,"Ottawa, Ontario, K2P 0W1",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,480000.0,,,,0.0
property,4764028,Unit 12 - 202 St Patrick Street,"Ottawa, Ontario, K1N 5K3",,,"Condo Apartment, Apartment",,550.0,1.0,0:0,,337400.0,,,,0.0
property,4764028,130 Noel Street,"Ottawa, Ontario, K1M 2A5",,,"Semi-Detached, 3-Storey",,2250.0,3.0,0:0,,1190000.0,,,,0.0
property,4764028,Unit 32 - 39 Putman Avenue,"Ottawa, Ontario, K1M 1Z1",,,"Condo Townhouse, 3-Storey",,1300.0,2.0,0:0,,650000.0,,,,0.0
property,4764028,11 & 13 Nelson Street,"Ottawa, Ontario, K1N 7R1",,,"Semi-Detached, 2-Storey",,2250.0,7.0,0:0,,955000.0,,,,0.0
property,4764028,125 Acacia Avenue,"Ottawa, Ontario, K1M 0R2",,,"Detached, 3-Storey",,2750.0,5.0,0:0,,1735000.0,,,,0.0
property,4764028,Unit 308 - 411 Mackay Street,"Ottawa, Ontario, K1M 2K5",,,"Condo Apartment, Apartment",,750.0,2.0,0:0,,495000.0,,,,0.0
property,4764028,Unit 204 - 411 Mackay Street,"Ottawa, Ontario, K1M 2K5",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,364000.0,,,,0.0
property,4764028,Unit B - 82 Templeton Street,"Ottawa, Ontario, K1N 6X3",,,"Semi-Detached, 2-Storey",,1750.0,3.0,0:0,,1060000.0,,,,0.0
property,4764028,Unit 2106 - 20 DALY Avenue,"Ottawa, Ontario, K1N 0C6",,,"Condo Apartment, Apartment",,1100.0,2.0,0:0,,820000.0,,,,0.0
property,4764028,Unit 710 - 7 Marquette Avenue,"Ottawa, Ontario, K1L 8A7",,,"Condo Apartment, 1 Storey/Apt",,1100.0,2.0,0:0,,690000.0,,,,0.0
property,4764028,Unit 1605 - 20 The Driveway Drive,"Ottawa, Ontario, K2P 1C8",,,"Condo Apartment, 1 Storey/Apt",,1100.0,2.0,0:0,,555000.0,,,,0.0
property,4764028,Unit 711 - 238 Besserer Street,"Ottawa, Ontario, K1N 6B1",,,"Condo Apartment, 1 Storey/Apt",,650.0,1.0,0:0,,368800.0,,,,0.0
property,4764028,Unit 101 - 31 Durham,"Ottawa, Ontario, K1M 2H8",,,"Condo Apartment, Apartment",,2125.0,2.0,0:0,,985000.0,,,,0.0
property,4764028,Unit 1A - 4 Columbus Avenue,"Ottawa, Ontario, K1K 1R3",,,"Condo Apartment, 1 Storey/Apt",,1100.0,2.0,0:0,,600000.0,,,,0.0
property,4764028,Unit 105G - 250 Fountain Place,"Ottawa, Ontario, K1N 9N7",,,"Condo Apartment, 2-Storey",,1500.0,2.0,0:0,,580000.0,,,,0.0
property,4764028,283 ACACIA Avenue,"Ottawa, Ontario, K1M 0L8",,,"Detached, 3-Storey",,4250.0,6.0,0:0,,3600000.0,,,,0.0
property,4764028,Unit 7 - 2 Columbus Avenue,"Ottawa, Ontario, K1K 1R3",,,"Condo Apartment, 2-Storey",,1100.0,2.0,0:0,,470000.0,,,,0.0
property,4764028,16 Electric Street,"Ottawa, Ontario, K1M 1X4",,,"Detached, 3-Storey",,2750.0,4.0,0:0,,1300000.0,,,,0.0
property,4764028,Unit 1104 - 238 BESSERER Street,"Ottawa, Ontario, K1N 6B1",,,"Condo Apartment, Apartment",,550.0,1.0,0:0,,368000.0,,,,0.0
property,4764028,40 Belvedere Crescent,"Ottawa, Ontario, K1M 2G4",,,"Condo Townhouse, 2-Storey",,1900.0,3.0,0:0,,989000.0,,,,0.0
property,4764028,Unit 201 - 40 Nepean Street,"Ottawa, Ontario, K2P 0X5",,,"Condo Apartment, Apartment",,850.0,1.0,0:0,,459000.0,,,,0.0
property,4764028,194 Heritage Maple Way,"Ottawa, Ontario, K1L 6M5",,,"Detached, Bungalow",,900.0,3.0,0:0,,568900.0,,,,0.0
property,4764028,Unit 901 - 179 Metcalfe Street,"Ottawa, Ontario, K2P 0W1",,,"Condo Apartment, Apartment",,950.0,2.0,0:0,,599900.0,,,,0.0
property,4764028,Unit 319 - 411 Mackay Street,"Ottawa, Ontario, K1M 2K5",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,420000.0,,,,0.0
property,4764028,215 Desrosier Street,"Ottawa, Ontario, K1L 7T2",,,Vacant Land,,1750.0,0.0,0:0,,350000.0,,,,0.0
property,4764028,Unit 18 - 251 Bruyere Street E,"Ottawa, Ontario, K1N 5E5",,,"Condo Townhouse, Multi-Level",,1500.0,2.0,0:0,,585000.0,,,,0.0
property,4764028,3 Elmdale Avenue,"Ottawa, Ontario, K1M 1A3",,,"Detached, 2-Storey",,700.0,5.0,0:0,,951000.0,,,,0.0
property,4764028,Unit 1406 - 242 Rideau Street,"Ottawa, Ontario, K1N 0B7",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,363000.0,,,,0.0
property,4764028,100 BLACK MAPLE Private,"Ottawa, Ontario, K1M 1J7",,,"Detached, 2-Storey",,3250.0,4.0,0:0,,1900000.0,,,,0.0
property,4764028,275 Shakespeare Street,"Ottawa, Ontario, K1L 5M7",,,"Semi-Detached, 2-Storey",,1300.0,3.0,0:0,,543000.0,,,,0.0
property,4764028,Unit 701 - 158B MCARTHUR Avenue,"Ottawa, Ontario, K1L 8C9",,,"Condo Apartment, Apartment",,1100.0,2.0,0:0,,289000.0,,,,0.0
property,4764028,32C Douglas Avenue,"Ottawa, Ontario, K1M 1G2",,,"Freehold Townhouse, 3-Storey",,2250.0,4.0,0:0,,1050000.0,,,,0.0
property,4764028,35 Acacia Avenue,"Ottawa, Ontario, K1M 0P3",,,"Semi-Detached, 2-Storey",,1750.0,4.0,0:0,,997000.0,,,,0.0
property,4764028,Unit 301 - 180 YORK Street,"Ottawa, Ontario, K1N 1J6",,,"Condo Apartment, Apartment",,850.0,2.0,0:0,,372500.0,,,,0.0
property,4764028,Unit 804 - 131 Wurtemburg Street,"Ottawa, Ontario, K1N 1J2",,,"Condo Apartment, Apartment",,1900.0,2.0,0:0,,959900.0,,,,0.0
property,4764028,176 Durocher Street,"Ottawa, Ontario, K1L 7S3",,,Vacant Land,,2250.0,0.0,0:0,,450000.0,,,,0.0
property,4764028,Unit 3 - 274 Daly Avenue,"Ottawa, Ontario, K1N 6G5",,,"Condo Apartment, Apartment",,1300.0,2.0,0:0,,790000.0,,,,0.0
property,4764028,215 Jeanne Mance Street,"Ottawa, Ontario, K1L 6M1",,,"Detached, 2-Storey",,1750.0,4.0,0:0,,300000.0,,,,0.0
property,4764028,Unit 1102 - 134 York Street,"Ottawa, Ontario, K1N 1K8",,,"Condo Apartment, Apartment",,1100.0,2.0,0:0,,489900.0,,,,0.0
property,4764028,Unit 2503 - 179 Metcalfe Street,"Ottawa, Ontario, K2P 0W1",,,"Condo Apartment, 1 Storey/Apt",,650.0,1.0,0:0,,486000.0,,,,0.0
property,4764028,Unit 302 - 138 Somerset Street W,"Ottawa, Ontario, K2P 0H9",,,"Condo Apartment, Apartment",,650.0,1.0,0:0,,375000.0,,,,0.0
property,4764028,13 Rockcliffe Way,"Ottawa, Ontario, K1M 1B2",,,"Detached, 3-Storey",,4250.0,4.0,0:0,,2048200.0,,,,0.0
property,4764028,327 Crichton Street,"Ottawa, Ontario, K1M 1W3",,,"Freehold Townhouse, 2-Storey",,900.0,3.0,0:0,,675000.0,,,,0.0
property,4764028,Unit 5 - 71 Sweetland Avenue,"Ottawa, Ontario, K1N 7T9",,,"Condo Apartment, 1 Storey/Apt",,1300.0,3.0,0:0,,517000.0,,,,0.0
property,4764028,Unit PH-2806 - 195 Besserer Street,"Ottawa, Ontario, K1N 0B6",,,"Condo Apartment, Apartment",,250.0,2.0,0:0,,725000.0,,,,0.0
comp,4766326,1035 Connery Ave,Ottawa ON K1G 2N9,,,Detached,,1109.0,3.0,2:0,Similar,550000.0,2025-03-06,0.13 KM,0.13,2.0
comp,4766326,816 Dickens Ave,Ottawa ON K1G 2X8,,,Detached,,1313.0,3.0,2:0,Average,615000.0,2025-01-10,0.68 KM,0.68,2.0
comp,4766326,826 Hamlet Rd,Ottawa ON K1G 1R2,,,Detached,,1204.0,3.0,1:1,Superior,656000.0,2025-04-14,0.91 KM,0.91,1.5
property,4766326,Unit 18 - 1821 Walkley Rd N,"Ottawa, Ontario, K1H 6X9",,,Condo Townhouse,,1300.0,4.0,2:0,,435000.0,,,,2.0
property,4766326,Unit 18 - 1821 Walkley Road N,"Ottawa, Ontario, K1H 6X9",,,"Condo Townhouse, 2-Storey",,1300.0,4.0,0:0,,435000.0,,,,0.0
property,4766326,1796 Saunderson Dr,"Ottawa, Ontario, K1G 2C2",,,Detached,,1191.0,2.0,2:0,,530000.0,,,,2.0
property,4766326,1796 Saunderson Drive,"Ottawa, Ontario, K1G 2C2",,,"Detached, Bungalow",,1274.0,2.0,0:0,,530000.0,,,,0.0
property,4766326,Unit E - 841 Blackcomb,"Ottawa, Ontario, K1G 4E4",,,"Condo Apartment, Apartment",,1100.0,2.0,0:0,,417000.0,,,,0.0
property,4766326,318F Everest,"Ottawa, Ontario, K1G 4E3",,,"Condo Apartment, Apartment",,750.0,2.0,0:0,,375000.0,,,,0.0
property,4766326,1592 Digby St,"Ottawa, Ontario, K1G 0P6",,,Semi-Detached,75.0,1300.0,2.0,2:0,,572500.0,,,,2.0
property,4766326,1592 Digby Street,"Ottawa, Ontario, K1G 0P6",,,"Semi-Detached, Bungalow",,1300.0,2.0,0:0,,572500.0,,,,0.0
property,4766326,904 SMYTH Road,"Ottawa, Ontario, K1G 1P6",,,"Detached, 2 Storey",1957.0,1861.0,4.0,0:0,,618000.0,,,,0.0
property,4766326,2441 HEATON Ave,"Ottawa, Ontario, K1G 1J1",,,Detached,,1175.0,3.0,2:0,,741500.0,,,,2.0
property,4766326,2441 HEATON Avenue,"Ottawa, Ontario, K1G 1J1",,,"Detached, Bungalow",,1282.0,4.0,0:0,,741500.0,,,,0.0
property,4766326,1881 Louisiana Avenue,"Ottawa, Ontario, K1H 6T8",,,"Detached, 2-Storey",,2729.0,4.0,0:0,,874900.0,,,,0.0
property,4766326,876 Chapman Boulevard,"Ottawa, Ontario, K1G 1V2",,,"Detached, 2-Storey",,1632.0,3.0,0:0,,759000.0,,,,0.0
property,4766326,2226 Tawney Road,"Ottawa, Ontario, K1G 1C6",,,"Detached, Bungalow",,1613.0,4.0,0:0,,715000.0,,,,0.0
property,4766326,2602 Southvale Crescent,"Ottawa, Ontario, K1B 5B5",,,"Freehold Townhouse, 2-Storey",,1640.0,4.0,0:0,,551000.0,,,,0.0
property,4766326,2126 ARCH Street,"Ottawa, Ontario, K1G 2H4",,,"Detached, Bungalow",,1441.0,5.0,0:0,,775000.0,,,,0.0
property,4766326,640 BROWNING Avenue,"Ottawa, Ontario, K1G 0T9",,,"Detached, 2-Storey",,1996.0,3.0,0:0,,834000.0,,,,0.0
property,4766326,Unit 48 - 2570 Southvale Cres,"Ottawa, Ontario, K1B 5B7",,,Condo Townhouse,,1100.0,3.0,3:0,,190000.0,,,,3.0
property,4766326,Unit 48 - 2570 Southvale Crescent,"Ottawa, Ontario, K1B 5B7",,,"Condo Townhouse, 2-Storey",,1100.0,3.0,0:0,,190000.0,,,,0.0
property,4766326,1035 Connery Ave,"Ottawa, Ontario, K1G 2N9",,,Detached,,1254.0,3.0,2:0,,550000.0,,,,2.0
property,4766326,1035 Connery Avenue,"Ottawa, Ontario, K1G 2N9",,,"Detached, Bungalow",,1277.0,3.0,0:0,,550000.0,,,,0.0
property,4766326,790 Hamlet Road,"Ottawa, Ontario, K1G 1R2",,,"Detached, Bungalow",,1300.0,4.0,0:0,,790000.0,,,,0.0
property,4766326,780 Colson Ave,"Ottawa, Ontario, K1G 1R7",,,,,1505.0,3.0,2:0,,875000.0,,,,2.0
property,4766326,Unit 13 - 2570 Southvale Cres,"Ottawa, Ontario, K1B 5B7",,,,,1300.0,3.0,2:0,,290000.0,,,,2.0
property,4766326,Unit 13 - 2570 Southvale Crescent,"Ottawa, Ontario, K1B 5B7",,,"Condo Townhouse, 2-Storey",,1300.0,3.0,0:0,,290000.0,,,,0.0
property,4766326,Unit 4 - 2570 Southvale Crescent,"Ottawa, Ontario, K1B 5B7",,,"Condo Townhouse, 2-Storey",,1100.0,3.0,0:0,,310000.0,,,,0.0
property,4766326,1831 Haig Drive,"Ottawa, Ontario, K1G 2J2",,,"Detached, Bungalow",,1561.0,4.0,0:0,,510000.0,,,,0.0
property,4766326,1914 RUSSELL Road,"Ottawa, Ontario, K1G 4G3",,,"Freehold Townhouse, 3-Storey",,1955.0,4.0,0:0,,572000.0,,,,0.0
property,4766326,1944 Illinois Avenue,"Ottawa, Ontario, K1H 6W3",,,"Detached, Bungalow",,2250.0,5.0,0:0,,1200000.0,,,,0.0
property,4766326,2193 Valley Drive,"Ottawa, Ontario, K1G 2P6",,,"Detached, 2-Storey",,1750.0,3.0,0:0,,669000.0,,,,0.0
property,4766326,Unit 11 - 710 Coronation Avenue,"Ottawa, Ontario, K1G 4G7",,,"Condo Townhouse, 2-Storey",,1500.0,3.0,0:0,,557000.0,,,,0.0
property,4766326,2075 Valley Drive,"Ottawa, Ontario, K1G 2P2",,,"Detached, Bungalow",,1300.0,3.0,0:0,,690000.0,,,,0.0
property,4766326,2058 Tilson Street,"Ottawa, Ontario, K1G 2M7",,,"Detached, Bungalow",,1300.0,3.0,0:0,,660000.0,,,,0.0
property,4766326,Unit 305 - 2400 Virginia Drive W,"Ottawa, Ontario, K1H 8L3",,,"Condo Apartment, 1 Storey/Apt",,1100.0,3.0,0:0,,377000.0,,,,0.0
property,4766326,2038 Vincent Street,"Ottawa, Ontario, K1G 2M9",,,"Detached, Bungalow",,1300.0,3.0,0:0,,712000.0,,,,0.0
property,4766326,1843 Walkley Road,"Ottawa, Ontario, K1H 6X9",,,"Semi-Detached, Bungalow",,1750.0,5.0,0:0,,615000.0,,,,0.0
property,4766326,927 Weston Drive,"Ottawa, Ontario, K1G 2E3",,,"Detached, 2-Storey",,1300.0,3.0,0:0,,762600.0,,,,0.0
property,4766326,2264 Russell Road,"Ottawa, Ontario, K1G 1B4",,,"Semi-Detached, 2-Storey",,700.0,4.0,0:0,,527000.0,,,,0.0
property,4766326,1874 Playfair Drive,"Ottawa, Ontario, K1H 5S1",,,"Detached, Sidesplit",,1750.0,4.0,0:0,,925000.0,,,,0.0
property,4766326,1957 Connecticut Avenue,"Ottawa, Ontario, K1H 6Y3",,,"Detached, Backsplit 3",,900.0,3.0,0:0,,701000.0,,,,0.0
property,4766326,826 Hamlet Road,"Ottawa, Ontario, K1G 1R2",,,"Detached, Bungalow",,1300.0,5.0,0:0,,656000.0,,,,0.0
property,4766326,1580 Chaucer Avenue,"Ottawa, Ontario, K1G 0R8",,,"Detached, Sidesplit 3",,1300.0,4.0,0:0,,852000.0,,,,0.0
property,4766326,2292 Urbandale Drive,"Ottawa, Ontario, K1G 3G6",,,"Detached, 2-Storey",,1750.0,4.0,0:0,,857500.0,,,,0.0
property,4766326,2002 Michigan Avenue,"Ottawa, Ontario, K1H 6Y2",,,"Detached, Bungalow",,1300.0,3.0,0:0,,680000.0,,,,0.0
property,4766326,2427 Southvale Crescent,"Ottawa, Ontario, K1B 5K2",,,"Condo Townhouse, 3-Storey",,1300.0,3.0,0:0,,505000.0,,,,0.0
property,4766326,2302 Virginia Drive,"Ottawa, Ontario, K1H",,,"Detached, 2-Storey",,1750.0,4.0,0:0,,846000.0,,,,0.0
property,4766326,675 PLEASANT PARK Road,"Ottawa, Ontario, K1G 1Y3",,,"Detached, Sidesplit 3",,1750.0,3.0,0:0,,785000.0,,,,0.0
property,4766326,686 Weston Drive,"Ottawa, Ontario, K1G 1V8",,,"Detached, Bungalow",,1300.0,3.0,0:0,,709000.0,,,,0.0
property,4766326,Unit 1102 - 2400 Virginia Drive,"Ottawa, Ontario, K1H 8L3",,,"Condo Apartment, Apartment",,1100.0,3.0,0:0,,387500.0,,,,0.0
property,4766326,1910 Haig Drive,"Ottawa, Ontario, K1G 2K1",,,"Detached, Bungalow",,1300.0,3.0,0:0,,685900.0,,,,0.0
property,4766326,899 Pleasant Park Road,"Ottawa, Ontario, K1G 1Z1",,,"Detached, Bungalow",,1750.0,3.0,0:0,,670500.0,,,,0.0
property,4766326,1860 FEATHERSTON Drive,"Ottawa, Ontario, K1H 6P5",,,"Detached, Bungalow",,900.0,5.0,0:0,,700000.0,,,,0.0
property,4766326,2282 BOWMAN Road,"Ottawa, Ontario, K1H 6V6",,,"Detached, 2-Storey",,2750.0,5.0,0:0,,1407000.0,,,,0.0
property,4766326,767 Cork Street,"Ottawa, Ontario, K1G 1X8",,,"Detached, Other",,1300.0,3.0,0:0,,975000.0,,,,0.0
comp,4766430,75 Forestside Cres,Halifax NS B3M 1M5,,,Condominium,1970.0,1386.0,4.0,1:1,Superior,433000.0,2025-03-06,0.07 KM,0.07,1.5
comp,4766430,92 Forestside Cres,Halifax NS B3M 1M4,,,Condominium,1970.0,1386.0,3.0,1:1,Inferior,405000.0,2025-02-26,0.01 KM,0.01,1.5
comp,4766430,238 Willett St,Halifax NS B3M 3C8,,,Condominium,1974.0,1366.0,4.0,1:1,Superior,450000.0,2024-07-18,0.30 KM,0.3,1.5
property,4766430,Unit 808 3471 Dutch Village Road,"Nova Scotia, Nova Scotia, B3N 0C7",,,Condominium,2015.0,1150.0,2.0,2:0,,529900.0,,,,2.0
property,4766430,41 Bayview Road,"Nova Scotia, Nova Scotia, B3M 1N8",,,Single Family,1969.0,1139.0,3.0,2:0,,615000.0,,,,2.0
property,4766430,3448 Rowe Avenue,"Nova Scotia, Nova Scotia, B3L 4C7",,,Single Family,1948.0,1183.0,4.0,3:0,,590000.0,,,,3.0
property,4766430,2 Trillium Terrace,"Nova Scotia, Nova Scotia, B3M 3P5",,,Single Family,,2974.0,4.0,3:2,,985000.0,,,,4.0
property,4766430,Unit 101 45 Chelton Woods Lane,"Nova Scotia, Nova Scotia, B3M 3Z7",,,Condominium,1987.0,960.0,2.0,1:0,,320000.0,,,,1.0
property,4766430,26 Chadwick Place,"Nova Scotia, Nova Scotia, B3M 3N2",,,Condominium,1978.0,1280.0,3.0,1:1,,385000.0,,,,1.5
property,4766430,8 Stratford Way,"Nova Scotia, Nova Scotia, B3S 1E4",,,Single Family,1995.0,1424.0,3.0,2:1,,570000.0,,,,2.5
property,4766430,36 Glen Eagle Way,"Nova Scotia, Nova Scotia, B3N 3J1",,,Single Family,2000.0,3133.0,5.0,3:1,,1570000.0,,,,3.5
