type,orderID,address,city_province_zip,effective_date,municipality_district,structure_type,year_built,gla,num_beds,num_baths,condition,sale_price,sale_date,distance_to_subject,distance_km,typeis_missing,orderIDis_missing,addressis_missing,city_province_zipis_missing,effective_dateis_missing,municipality_districtis_missing,structure_typeis_missing,num_bathsis_missing,conditionis_missing,sale_dateis_missing,distance_to_subjectis_missing,year_builtis_missing,glais_missing,sale_priceis_missing,distance_kmis_missing
property,4758316,Unit 116 - 24 Mahogany Path SE,"Calgary, Alberta, T3M 3H6",0,0,3,2020.0,763.0,1.0,1:0,0,512000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,51 Auburn Glen Heights SE,"Calgary, Alberta, T3M 0N1",0,0,34,2011.0,2277.0,4.0,3:1,0,803500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,217 Auburn Glen Circle SE,"Calgary, Alberta, T3M 0K7",0,0,34,2008.0,2286.0,4.0,3:1,0,845000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 204 - 414 Seton Passage,"Calgary, Alberta, T3M 2M3",0,0,89,2023.0,910.0,2.0,2:1,0,414900.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,4377 Seton Drive SE,"Calgary, Alberta, T3M 0M2",0,0,89,2020.0,1348.0,3.0,2:1,0,475000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 201 - 180 Marina Cove SE,"Calgary, Alberta, T3M 2K6",0,0,3,2023.0,1885.0,2.0,2:1,0,1889900.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,110 Autumn Circle SE,"Calgary, Alberta, T3M 0J7",0,0,34,2010.0,2291.0,4.0,3:1,0,808500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,299 Mahogany Boulevard SE,"Calgary, Alberta, T3M 1N8",0,0,89,2015.0,1875.0,3.0,2:1,0,555000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,75 Auburn Bay Crescent SE,"Calgary, Alberta, T3M 0E3",0,0,34,2010.0,1508.0,3.0,3:1,0,630000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,1003 Auburn Bay Circle SE,"Calgary, Alberta, T3M 2A3",0,0,89,2014.0,1178.0,2.0,2:0,0,359888.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,18 Autumn Green SE,"Calgary, Alberta, T3M 0H5",0,0,100,2010.0,1463.0,3.0,2:1,0,565000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,137 Cranberry Square SE,"Calgary, Alberta, T3M 1J6",0,0,34,2004.0,1333.0,3.0,2:1,0,565000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,79 Auburn Meadows Gardens SE,"Calgary, Alberta, T3M 0T5",0,0,34,2016.0,1315.0,4.0,4:0,0,605000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,167 Auburn Sound Manor SE,"Calgary, Alberta, T3M 0N4",0,0,34,2014.0,2520.0,4.0,4:0,0,1220000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,866 Auburn Bay Boulevard SE,"Calgary, Alberta, T3M 0H7",0,0,34,2008.0,2371.0,4.0,4:0,0,770000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,2 Auburn Crest Place SE,"Calgary, Alberta, T3M 0Z4",0,0,100,2012.0,1024.0,2.0,3:0,0,509900.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,111 Auburn Bay Street SE,"Calgary, Alberta, T3M 2A4",0,0,89,2014.0,1216.0,2.0,2:1,0,418000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 402 - 11 Mahogany Circle SE,"Calgary, Alberta, T3M 1N9",0,0,3,2016.0,1055.0,2.0,2:0,0,930000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 13 - 230 Seton Passage SE,"Calgary, Alberta, T3M 3A7",0,0,89,2020.0,626.0,2.0,1:0,0,290000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 605 - 122 Mahogany Centre SE,"Calgary, Alberta, T3M 0T2",0,0,3,2018.0,873.0,2.0,2:0,0,545000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 112 - 4250 Seton Drive SE,"Calgary, Alberta, T3M 3B7",0,0,3,2019.0,692.0,2.0,1:0,0,311500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 1101 - 19489 Main Street SE,"Calgary, Alberta, T3M 3J3",0,0,3,2021.0,967.0,2.0,2:0,0,400000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,18 Masters Villas SE,"Calgary, Alberta, T3M",0,0,34,2017.0,2404.0,5.0,3:1,0,875000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,16 Auburn Bay Lane SE,"Calgary, Alberta, T3M 0A5",0,0,34,2005.0,1228.0,2.0,2:1,0,699000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,233 Elgin Meadows Park SE,"Calgary, Alberta, T2Z 0M1",0,0,100,2011.0,1125.0,3.0,2:1,0,527500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 408 - 20 Mahogany Mews SE,"Calgary, Alberta, T3M 2W8",0,0,3,2018.0,614.0,2.0,1:0,0,325000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 403 - 4150 Seton Drive SE,"Calgary, Alberta, T3M 3C7",0,0,3,2019.0,881.0,2.0,2:0,0,402500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 3103 - 410 Seton Passage SE,"Calgary, Alberta, T3M 2M3",0,0,89,2023.0,1279.0,3.0,2:1,0,466000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 201 - 120 Marina Cove SE,"Calgary, Alberta, T3M 3P4",0,0,3,2023.0,1652.0,2.0,2:0,0,1129000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 413 - 25 Auburn Meadows Avenue SE,"Calgary, Alberta, T3M 2L3",0,0,3,2015.0,650.0,1.0,1:0,0,320000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,51 Auburn Meadows Heath SE,"Calgary, Alberta, T3M",0,0,100,2016.0,1194.0,3.0,2:1,0,538000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,261 Mahogany Parade SE,"Calgary, Alberta, T3M 2J9",0,0,34,2017.0,1203.0,3.0,2:1,0,725000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,140 Auburn Glen Drive SE,"Calgary, Alberta, T3M 0R3",0,0,34,2013.0,2108.0,4.0,3:1,0,830000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,565 Marine Drive SE,"Calgary, Alberta, T3M 2Z6",0,0,100,2021.0,1090.0,2.0,2:1,0,699000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 411 - 25 Auburn Meadows Avenue SE,"Calgary, Alberta, T3M 2L3",0,0,3,2015.0,881.0,2.0,2:0,0,390000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 1315 - 19489 Main Street SE,"Calgary, Alberta, T3M 3J3",0,0,3,2021.0,876.0,2.0,2:0,0,382000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,65 Auburn Springs Place SE,"Calgary, Alberta, T3M 1Y2",0,0,34,2013.0,2171.0,4.0,3:1,0,872500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 104 - 100 Auburn Meadows Common SE,"Calgary, Alberta, T3M 2X7",0,0,3,2018.0,500.0,1.0,1:0,0,277000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,859 Auburn Bay Boulevard SE,"Calgary, Alberta, T3M 0H6",0,0,34,2007.0,1768.0,4.0,4:0,0,725000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 319 - 20 Seton Park SE,"Calgary, Alberta, T3M 2V4",0,0,3,2018.0,700.0,2.0,1:0,0,315000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,72 Copperfield Heights SE,"Calgary, Alberta, T2Z 4R5",0,0,34,2004.0,1257.0,4.0,2:1,0,550000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 103 - 300 Auburn Meadows Manor SE,"Calgary, Alberta, T3M 2Y3",0,0,3,2018.0,506.0,1.0,1:0,0,265000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 1308 - 19489 Main Street SE,"Calgary, Alberta, T3M 3J3",0,0,3,2021.0,1189.0,2.0,2:0,0,490000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,129 Elgin Place SE,"Calgary, Alberta, T2Z 4V9",0,0,100,2005.0,1121.0,2.0,2:1,0,518500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,4327 Seton Drive SE,"Calgary, Alberta, T3M 3A7",0,0,89,2020.0,625.0,2.0,1:0,0,303000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 432 - 19500 37 Street SE,"Calgary, Alberta, T3M 2W9",0,0,89,2018.0,649.0,2.0,1:0,0,315000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 212 - 122 Mahogany Centre SE,"Calgary, Alberta, T3M 0T2",0,0,3,2018.0,766.0,2.0,2:0,0,503000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 309 - 10 Mahogany Mews SE,"Calgary, Alberta, T3M 0T2",0,0,3,2017.0,616.0,2.0,1:0,0,325000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,826 Copperfield Boulevard SE,"Calgary, Alberta, T2Z 4R7",0,0,34,2004.0,1447.0,3.0,2:1,0,615000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 323 - 10 Auburn Bay Avenue SE,"Calgary, Alberta, T3M 0P7",0,0,89,2010.0,1386.0,3.0,3:0,0,458500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 1210 - 10 Auburn Bay Avenue SE,"Calgary, Alberta, T3M 0P7",0,0,89,2010.0,1391.0,3.0,2:1,0,430000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,97 Mahogany Square SE,"Calgary, Alberta, T3M 0T4",0,0,34,2009.0,2374.0,4.0,3:1,0,825000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 81 - 230 Seton Passage SE,"Calgary, Alberta, T3M 3A7",0,0,89,2021.0,576.0,2.0,1:0,0,305000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 116 - 130 Auburn Meadows View SE,"Calgary, Alberta, T3M 2E2",0,0,3,2016.0,943.0,2.0,2:0,0,395000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 103 - 12 Mahogany Path SE,"Calgary, Alberta, T3M 3A4",0,0,3,2018.0,645.0,1.0,1:0,0,425000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,151 Auburn Sound Circle SE,"Calgary, Alberta, T3M 0R8",0,0,34,2013.0,2671.0,5.0,3:1,0,1047500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 414 - 100 Auburn Meadows Manor SE,"Calgary, Alberta, T3M 3H2",0,0,3,2020.0,833.0,2.0,2:0,0,390000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 1403 - 11 Mahogany Row SE,"Calgary, Alberta, T3M 0T2",0,0,3,2015.0,844.0,2.0,2:0,0,380000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 411 - 300 Auburn Meadows Manor SE,"Calgary, Alberta, T3M 2Y3",0,0,3,2018.0,822.0,2.0,2:0,0,385000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 3107 - 410 Seton Passage SE,"Calgary, Alberta, T3M 2M3",0,0,89,2023.0,469.0,1.0,1:0,0,275000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,41 Masters Park SE,"Calgary, Alberta, T3M",0,0,34,2014.0,2325.0,3.0,2:1,0,865000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,539 Auburn Bay Avenue SE,"Calgary, Alberta, T3M 1T1",0,0,100,2013.0,1434.0,3.0,2:1,0,565000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,19606 42 Street SE,"Calgary, Alberta, T3M 3A7",0,0,89,2018.0,1396.0,2.0,2:1,0,470000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 328 - 25 Auburn Meadows Avenue SE,"Calgary, Alberta, T3M 2L3",0,0,3,2016.0,595.0,1.0,1:0,0,305000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 408 - 19500 37 Street SE,"Calgary, Alberta, T3M 2W9",0,0,89,2018.0,1285.0,2.0,2:1,0,435000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,259 Marina Grove SE,"Calgary, Alberta, T3M 3J4",0,0,34,2023.0,2807.0,4.0,2:1,0,1220000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 306 - 4150 Seton Drive SE,"Calgary, Alberta, T3M 3C7",0,0,3,2020.0,1201.0,3.0,2:0,0,470000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,181 Elgin Meadows Park SE,"Calgary, Alberta, T2Z 1B5",0,0,100,2012.0,1408.0,2.0,2:1,0,535000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,217 Copperfield Lane SE,"Calgary, Alberta, T2Z 4T2",0,0,89,2004.0,1263.0,2.0,2:1,0,432000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,146 Auburn Glen Circle SE,"Calgary, Alberta, T3M 0K9",0,0,34,2010.0,1607.0,4.0,3:1,0,700000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,4337 Seton Drive SE,"Calgary, Alberta, T3M 0M2",0,0,89,2020.0,1534.0,3.0,2:1,0,480000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,128 Elgin Estates Park SE,"Calgary, Alberta, T2Z 0B8",0,0,34,2007.0,2375.0,4.0,3:1,0,890000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,489 Auburn Crest Way SE,"Calgary, Alberta, T3M 1P9",0,0,34,2014.0,1544.0,3.0,2:1,0,659900.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 315 - 22 Auburn Bay Link SE,"Calgary, Alberta, T3M 0E9",0,0,3,2015.0,945.0,2.0,2:0,0,354000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,31 Mahogany Drive SE,"Calgary, Alberta, T3M 2K3",0,0,89,2015.0,1340.0,3.0,2:1,0,565000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 114 - 11 Mahogany Circle SE,"Calgary, Alberta, T3M 1N9",0,0,3,2018.0,569.0,1.0,1:0,0,398000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,23 Mahogany Drive SE,"Calgary, Alberta, T3M 2K3",0,0,89,2016.0,1236.0,3.0,3:1,0,579000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 302 - 400 Auburn Meadows Common SE,"Calgary, Alberta, T3M 3K7",0,0,3,2022.0,579.0,2.0,1:0,0,325000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,4365 Seton Drive SE,"Calgary, Alberta, T3M 0M2",0,0,89,2021.0,1342.0,3.0,2:1,0,461500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,174 Mahogany Boulevard SE,"Calgary, Alberta, T3M 0X6",0,0,89,2013.0,1298.0,4.0,2:1,0,597000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,176 Auburn Meadows Walk SE,"Calgary, Alberta, T3M 0T5",0,0,89,2015.0,822.0,2.0,1:0,0,390000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,76 Mahogany Manor SE,"Calgary, Alberta, T3M 0Y1",0,0,34,2011.0,2823.0,6.0,3:1,0,996498.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,51 Auburn Sound Manor SE,"Calgary, Alberta, T3M 0G5",0,0,0,2008.0,2689.0,5.0,4:0,0,1169000.0,0,0,0.9,False,False,False,False,True,True,True,False,True,True,True,False,False,False,True
property,4758316,Unit 56 - 138 Seton Passage SE,"Calgary, Alberta, T3M 3A6",0,0,89,2018.0,1280.0,2.0,2:1,0,434000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,817 Auburn Bay Boulevard SE,"Calgary, Alberta, T3M 0H5",0,0,34,2007.0,1370.0,3.0,3:1,0,775000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,16 Masters Way SE,"Calgary, Alberta, T3M 2N5",0,0,34,2017.0,2610.0,3.0,2:1,0,880000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,313 Auburn Shores Landing SE,"Calgary, Alberta, T3M 2G2",0,0,34,2014.0,2876.0,3.0,2:1,0,1250000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,65 Auburn Shores Cape SE,"Calgary, Alberta, T3M",0,0,34,2020.0,2864.0,3.0,3:1,0,1198800.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,59 Marine Drive SE,"Calgary, Alberta, T3M 1V9",0,0,89,2014.0,1261.0,3.0,3:1,0,580000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,56 Elgin Meadows Link SE,"Calgary, Alberta, T2Z 0R9",0,0,34,2009.0,2105.0,3.0,2:1,0,728500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,61 Mahogany Square SE,"Calgary, Alberta, T3M 0T4",0,0,34,2009.0,2561.0,3.0,3:1,0,910000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 236 - 20 Seton Park SE,"Calgary, Alberta, T3M 2V4",0,0,3,2018.0,876.0,3.0,2:0,0,350000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,139 Cranberry Green SE,"Calgary, Alberta, T3M 1L3",0,0,34,2005.0,1469.0,3.0,2:1,0,625000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,358 Elgin View SE,"Calgary, Alberta, T2Z 4N5",0,0,100,2004.0,1116.0,3.0,2:1,0,512500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 205 - 22 Auburn Bay Link SE,"Calgary, Alberta, T3M 0E9",0,0,3,2015.0,889.0,3.0,2:0,0,359000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,163 Mahogany Grove SE,"Calgary, Alberta, T3M 0X6",0,0,34,2014.0,1597.0,3.0,2:1,0,635000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,19623 42 Street SE,"Calgary, Alberta, T3M 3A6",0,0,89,2018.0,1277.0,2.0,2:1,0,445000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 2202 - 19489 Main Street SE,"Calgary, Alberta, T3M 3J3",0,0,3,2021.0,1075.0,2.0,2:0,0,430000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,81 Auburn Meadows Crescent SE,"Calgary, Alberta, T3M 2E3",0,0,34,2015.0,2538.0,5.0,3:1,0,960000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,19608 42 Street SE,"Calgary, Alberta, T3M 3A7",0,0,89,2018.0,1292.0,3.0,2:1,0,490000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,224 Marina Landing SE,"Calgary, Alberta, T3M 3J6",0,0,34,2021.0,3096.0,5.0,4:1,0,1459900.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,534 Mahogany Manor SE,"Calgary, Alberta, T3M 0Y3",0,0,34,2012.0,2924.0,4.0,3:1,0,975000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,224 Marquis Lane SE,"Calgary, Alberta, T3S",0,0,89,2013.0,1414.0,2.0,2:1,0,455000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,43 Elgin Terrace SE,"Calgary, Alberta, T2Z 0B7",0,0,34,2007.0,2002.0,5.0,2:1,0,695000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,153 Auburn Shores Landing SE,"Calgary, Alberta, T3M 0C9",0,0,34,2013.0,2884.0,4.0,3:1,0,1370000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,568 Auburn Bay Avenue SE,"Calgary, Alberta, T3M 1T3",0,0,100,2013.0,1024.0,3.0,2:1,0,524000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,219 Auburn Bay Circle SE,"Calgary, Alberta, T3M 1S6",0,0,89,2012.0,1211.0,2.0,2:1,0,417500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,121 Copperfield Mews SE,"Calgary, Alberta, T2Z 4C7",0,0,34,2003.0,1554.0,4.0,3:1,0,624900.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,204 Auburn Springs Close SE,"Calgary, Alberta, T3M 0Z8",0,0,34,2012.0,2323.0,3.0,2:1,0,868000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 203 - 20 Mahogany Mews SE,"Calgary, Alberta, T3M 2W8",0,0,3,2018.0,613.0,2.0,1:0,0,307000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,147 Copperfield Lane SE,"Calgary, Alberta, T2Z 4S9",0,0,89,2004.0,1237.0,3.0,2:1,0,420000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 409 - 4250 Seton Drive SE,"Calgary, Alberta, T3M 3B7",0,0,3,2019.0,968.0,2.0,2:0,0,419000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,10 Autumn Circle SE,"Calgary, Alberta, T3M 0J6",0,0,34,2007.0,1820.0,4.0,3:1,0,715000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 202 - 180 Marina Cove SE,"Calgary, Alberta, T3M 2K6",0,0,3,2023.0,1888.0,2.0,2:1,0,1790000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,539 Auburn Bay Drive SE,"Calgary, Alberta, T3M",0,0,34,2009.0,1998.0,3.0,2:1,0,712000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,499 Auburn Bay Avenue SE,"Calgary, Alberta, T3M 1T1",0,0,100,2013.0,1129.0,3.0,1:1,0,538256.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,20 Autumn Court SE,"Calgary, Alberta, T3M 0P4",0,0,34,2010.0,1407.0,3.0,2:1,0,620000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,424 Auburn Bay Avenue SE,"Calgary, Alberta, T3M 1Y5",0,0,100,2013.0,1403.0,2.0,2:2,0,568000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 105 - 400 Auburn Meadows Common SE,"Calgary, Alberta, T3M 3K7",0,0,3,2021.0,578.0,2.0,1:0,0,316000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,39 Elgin Terrace SE,"Calgary, Alberta, T2Z",0,0,34,2007.0,2102.0,4.0,3:1,0,755000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 410 - 10 Mahogany Mews SE,"Calgary, Alberta, T3M 0T2",0,0,3,2017.0,618.0,2.0,1:0,0,324000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,Unit 2209 - 19489 Main Street SE,"Calgary, Alberta, T3M 3J3",0,0,3,2021.0,885.0,2.0,2:0,0,377000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,42 Auburn Crest Place SE,"Calgary, Alberta, T3M 0Z4",0,0,100,2012.0,1411.0,2.0,2:1,0,550000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,108 Auburn Bay Common SE,"Calgary, Alberta, T3M",0,0,89,2008.0,1019.0,2.0,2:1,0,411750.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4758316,178 Autumn Circle SE,"Calgary, Alberta, T3M 0J9",0,0,34,2007.0,2336.0,5.0,3:1,0,840000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
